Year,site_name,launch_site,Longitude,Latitude,Category,Result,Count
1982,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,15
1982,"Bershet missile base, Russia",BERSH,56.306,57.692,Military,Success,3
1982,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,3
1982,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,2
1982,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,8
1982,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,10
1982,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,23
1982,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,7
1982,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,27
1982,Chernoye More (Black Sea) submarine test launch area,CHM,34,44,Military,Success,8
1982,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,11
1982,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Unknown,4
1982,"Cape Parry, PIN Main DEW, Inuvik Region, Northwest Territory, Canada",CP,-124.717,70.17,Suborbital,Success,1
1982,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Failure,1
1982,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Failure,1
1982,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,7
1982,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,12
1982,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,23
1982,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,1
1982,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,4
1982,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,1
1982,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,4
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,9
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,17
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Failure,1
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,4
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Unknown,84
1982,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Test,Unknown,2
1982,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,26
1982,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,1
1982,Kartaly missile base,KART,60.6,52.9,Military,Success,1
1982,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,8
1982,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,81
1982,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,1
1982,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,58
1982,"Kostroma missile base, Russia",KOSTR,41.38,57.67,Military,Success,5
1982,"Krasnoyarsk missile site, Russia",KRAS,92.29,56.23,Military,Success,1
1982,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,3
1982,"Matagorda Island, Texas",MATI,-96.5,28.25,Suborbital,Success,1
1982,"Molodezhnaya, Enderby Land, Australian Antarctic Territory",MLD,45.85,-67.66,Suborbital,Unknown,60
1982,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Failure,1
1982,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Success,5
1982,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,3
1982,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,13
1982,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,4
1982,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,40
1982,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,5
1982,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,4
1982,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,55
1982,North polar submarine launch area,NPOLE,0,90,Military,Success,1
1982,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Unknown,72
1982,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,High Altitude,Success,1
1982,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,15
1982,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Unknown,9
1982,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,92
1982,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,32
1982,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,37
1982,"Seba Oasis, Sabha?, Camp Tawiwa, Jarmash, Libya",SEBA,14.4585,26.9879,Suborbital,Success,7
1982,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,16
1982,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,3
1982,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,88
1982,"Royal Artillery Guided Weapons Range, South Uist, Hebrides",SUIST,-7.33,57.33,Suborbital,Success,6
1982,"Royal Artillery Guided Weapons Range, South Uist, Hebrides",SUIST,-7.33,57.33,Suborbital,Unknown,1
1982,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Success,1
1982,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,13
1982,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,54
1982,"Teykovo Missile Base, Russia",TEYK,40.44,56.7,Military,Success,1
1982,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
1982,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,4
1982,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,1
1982,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,11
1982,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,1
1982,"Vicecomodoro Marambio Station, Seymour I, Graham Land, Antarctica",VCM,-56.72,-64.23,Suborbital,Unknown,5
1982,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,4
1982,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,18
1982,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,62
1982,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,1
1982,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,86
1982,Yellow Sea launch area,YEL,123,35,Military,Success,2
1983,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,29
1983,Vise Expedition 1983  68-0N    22-0W,AOR24,-30,68,Suborbital,Unknown,20
1983,"Zone de lancement SNLE, Golfe de Gascogne, Bretagne",BRET,-4.5,47.5,Military,Success,1
1983,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,1
1983,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,7
1983,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Unknown,9
1983,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,7
1983,"Cape Canaveral Air Force Station, Eastern Test Range",CC?,-80.54,28.46,Military,Unknown,2
1983,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,4
1983,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,54
1983,"Chilca Launch Range, Lima, Peru",CHI,-76.8,-12.5,Suborbital,Failure,5
1983,"Chilca Launch Range, Lima, Peru",CHI,-76.8,-12.5,Suborbital,Success,17
1983,"Chilca Launch Range, Lima, Peru",CHI,-76.8,-12.5,Suborbital,Unknown,10
1983,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,2
1983,"Derzhavinsk missile site, Russia",DERZH,66.1,51.3,Military,Success,1
1983,"Drovyanaya, Chitinsk oblast'",DROV,113,51.5,Military,Success,3
1983,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,17
1983,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Failure,1
1983,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,4
1983,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,3
1983,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,25
1983,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,4
1983,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,8
1983,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,4
1983,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,15
1983,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,16
1983,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,4
1983,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,1
1983,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Unknown,47
1983,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,37
1983,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,1
1983,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
1983,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,4
1983,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,39
1983,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,3
1983,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,41
1983,"Kostroma missile base, Russia",KOSTR,41.38,57.67,Military,Success,3
1983,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,4
1983,"Molodezhnaya, Enderby Land, Australian Antarctic Territory",MLD,45.85,-67.66,Suborbital,Unknown,45
1983,"Marka Range, Lista, Norway",MRL,7.3,58.2,Suborbital,Success,8
1983,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Success,15
1983,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Deep Space,Success,3
1983,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,1
1983,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,19
1983,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,1
1983,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,29
1983,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Failure,4
1983,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,6
1983,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,1
1983,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,62
1983,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Unknown,35
1983,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,10
1983,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,76
1983,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,43
1983,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,36
1983,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
1983,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,2
1983,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,58
1983,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Success,1
1983,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,40
1983,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,38
1983,"Teykovo Missile Base, Russia",TEYK,40.44,56.7,Military,Success,2
1983,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,2
1983,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,2
1983,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Atmosphere,Success,1
1983,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,1
1983,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,16
1983,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,2
1983,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,9
1983,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,3
1983,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,37
1983,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,62
1983,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,1
1983,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,93
1983,"SLBM Launch Area, Western Test Range, Pacific Ocean",WTR,-120,35,Military,Success,1
1984,Akhtopol Meteorological Rocket Station,AKHT,27.9537,42.0846,Suborbital,Success,2
1984,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,89
1984,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Unknown,6
1984,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,35
1984,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,46
1984,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,2
1984,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Failure,2
1984,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,10
1984,"Bershet missile base, Russia",BERSH,56.306,57.692,Military,Success,1
1984,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,2
1984,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,4
1984,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,7
1984,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,8
1984,"Cape Canaveral Air Force Station, Eastern Test Range",CCA,-80.54,28.46,Suborbital,Success,78
1984,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,2
1984,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,59
1984,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,2
1984,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,4
1984,"Drovyanaya, Chitinsk oblast'",DROV,113,51.5,Military,Success,11
1984,"Edwards AFB, California",EAFB,-117.8,34.9,Test,Success,2
1984,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,12
1984,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,7
1984,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,12
1984,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,6
1984,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,4
1984,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,23
1984,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,25
1984,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,2
1984,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,2
1984,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Test,Failure,1
1984,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,53
1984,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,1
1984,Kartaly missile base,KART,60.6,52.9,Military,Success,1
1984,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
1984,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,2
1984,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,51
1984,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,1
1984,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,43
1984,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,5
1984,"Marka Range, Lista, Norway",MRL,7.3,58.2,Suborbital,Success,4
1984,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Success,1
1984,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Deep Space,Success,2
1984,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,1
1984,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,12
1984,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,31
1984,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Failure,12
1984,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,15
1984,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,1
1984,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,61
1984,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,9
1984,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,75
1984,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,24
1984,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,35
1984,"San Clemente Island, Pacific Missile Range, California",SCL,-118.5,32.92,Suborbital,Failure,1
1984,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,13
1984,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,1
1984,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,73
1984,"Syowa (Showa) Base, East Ongul I., Queen Maud Land, Antarctica",SYW,39.58,-69,Suborbital,Success,3
1984,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Failure,1
1984,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,13
1984,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,39
1984,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,2
1984,"Tonghae SLG, Musudan-ri, Hwadae-gun, Hamgyong Pukdo, Choson",TONGH,129.6666,40.85,Military,Success,6
1984,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Atmosphere,Success,1
1984,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,13
1984,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,1
1984,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,9
1984,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,51
1984,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,14
1984,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,25
1984,"SLBM Launch Area, Western Test Range, Pacific Ocean",WTR,-120,35,Military,Success,2
1984,"Xichang Space Center (Songlin), Sichuan, China",XSC,102.0291,28.2472,Orbital,Success,2
1984,"Fort Yukon, Alaska",YUK,-145.1972,66.5623,Suborbital,Success,1
1985,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,2
1985,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,16
1985,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,14
1985,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,3
1985,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,3
1985,"Cape Canaveral Air Force Station, Eastern Test Range",CCA,-80.54,28.46,Suborbital,Success,67
1985,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,49
1985,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Failure,3
1985,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,11
1985,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Deep Space,Success,1
